Response,Attempt,emotion terms,emotion terms2,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
1.0,1.0,CALM,SLEEPY,response_keyboard,,188.82499999017452,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,CALM,ANGRY,response_keyboard,,319.8299999930896,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,,443.8800000061746,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SAD,ALARMED,response_keyboard_single,,1439.0000000130383,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SERENE,SATISFIED,response_keyboard_single,,912.595000001602,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,,2948.340000002645,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SATISFIED,HAPPY,response_keyboard_single,,279.8649999895133,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SLEEPY,DEPRESSED,response_keyboard,,278.04000000469387,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,AFRAID,STRESSED,response_keyboard_single,,14569.155000004685,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,BORED,STRESSED,response_keyboard_single,,219.09999998752028,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,DISGUSTED,BORED,response_keyboard_single,,937.1350000146776,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ANGRY,SLEEPY,response_keyboard,,1194.2799999960698,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ALARMED,FRUSTRATED,response_keyboard,,318.83500001276843,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ALARMED,DISGUSTED,response_keyboard_single,,807.9349999898113,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,AFRAID,DISGUSTED,response_keyboard_single,,640.3400000126567,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,DEPRESSED,SAD,response_keyboard_single,,216.7949999857228,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,SATISFIED,response_keyboard,,289.3549999862444,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DEPRESSED,ANGRY,response_keyboard,,857.3500000056811,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,AFRAID,DEPRESSED,response_keyboard_single,,479.155000008177,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,SERENE,response_keyboard,,550.8850000042003,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,TIRED,response_keyboard,,860.0900000019465,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SURPRISED,ASTONISHED,response_keyboard_single,,410.4750000115018,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ALARMED,SERENE,response_keyboard,,185.56000001262876,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ASTONISHED,ALARMED,response_keyboard_single,,1514.965000009397,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,AFRAID,ANGRY,response_keyboard_single,,226.8049999838695,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,AFRAID,ASTONISHED,response_keyboard,,1134.860000020126,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,HAPPY,response_keyboard,,562.1199999877717,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SATISFIED,FRUSTRATED,response_keyboard,,1032.9149999888614,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,EXCITED,response_keyboard,,1035.3849999955855,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SLEEPY,SATISFIED,response_keyboard,,895.5699999933131,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ALARMED,BORED,response_keyboard_single,,1250.5599999858532,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,HAPPY,SAD,response_keyboard,,251.9749999919441,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,,412.4550000124145,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,HAPPY,TIRED,response_keyboard,,1114.0599999926053,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,EXCITED,SERENE,response_keyboard_single,,798.9399999787565,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,FRUSTRATED,ANGRY,response_keyboard_single,,576.1549999879207,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SLEEPY,STRESSED,response_keyboard_single,,445.4750000149943,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,BORED,ANGRY,response_keyboard_single,,426.9450000138022,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,CALM,response_keyboard,,118.28500000410712,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,AFRAID,EXCITED,response_keyboard,,983.9499999943656,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,AFRAID,CALM,response_keyboard,,313.609999982873,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SURPRISED,AFRAID,response_keyboard,,284.09000000101514,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,DISGUSTED,response_keyboard,,1443.4000000183005,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ASTONISHED,SLEEPY,response_keyboard,,1341.1049999995157,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,TIRED,EXCITED,response_keyboard,,66.15500000771135,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DEPRESSED,ASTONISHED,response_keyboard,,2488.679999980377,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SLEEPY,EXCITED,response_keyboard,,576.9100000034086,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
2.0,1.0,ALARMED,DEPRESSED,response_keyboard,,1963.4399999922607,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,FRUSTRATED,STRESSED,response_keyboard,,2162.835000024643,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard_single,,586.2149999884423,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ASTONISHED,STRESSED,response_keyboard,,237.28500001016076,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,BORED,SAD,response_keyboard,,449.67000000178814,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,TIRED,ASTONISHED,response_keyboard,,326.98499999241903,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
5.0,1.0,ALARMED,SLEEPY,response_keyboard,,2705.439999990631,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SAD,EXCITED,response_keyboard,,277.0099999906961,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ANGRY,SATISFIED,response_keyboard,,928.0349999899043,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,SURPRISED,response_keyboard,,1.6849999956320971,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SATISFIED,AFRAID,response_keyboard,,194.2200000048615,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,ANGRY,STRESSED,response_keyboard,,578.8250000041444,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ASTONISHED,CALM,response_keyboard_single,,1694.149999995716,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ANGRY,TIRED,response_keyboard_single,,1649.9800000165123,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
2.0,1.0,SLEEPY,HAPPY,response_keyboard,,975.9999999951106,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,SERENE,TIRED,response_keyboard,,2073.995000013383,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,TIRED,FRUSTRATED,response_keyboard_single,,4067.639999993844,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SERENE,AFRAID,response_keyboard,,527.654999983497,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,STRESSED,SERENE,response_keyboard,,395.8500000007916,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,FRUSTRATED,SERENE,response_keyboard,,296.14500000025146,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,,177.02999999164604,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DEPRESSED,HAPPY,response_keyboard,,1589.6599999978207,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SURPRISED,DEPRESSED,response_keyboard,,265.2200000011362,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ANGRY,SERENE,response_keyboard,,204.2549999896437,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
2.0,1.0,TIRED,CALM,response_keyboard,,2800.6250000034925,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,SATISFIED,response_keyboard,,710.1499999989755,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,TIRED,SURPRISED,response_keyboard,,157.23500002059154,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,DEPRESSED,STRESSED,response_keyboard,,2092.449999996461,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
5.0,1.0,SURPRISED,SAD,response_keyboard,,1641.8750000011642,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,EXCITED,ANGRY,response_keyboard,,727.8950000181794,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,SURPRISED,EXCITED,response_keyboard,,444.4500000099652,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SERENE,SLEEPY,response_keyboard,,641.6650000028312,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,STRESSED,TIRED,response_keyboard_single,,358.64500000025146,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,CALM,HAPPY,response_keyboard,,566.0849999985658,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,SERENE,HAPPY,response_keyboard,,509.8649999999907,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,BORED,SATISFIED,response_keyboard,,411.0100000107195,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
3.0,1.0,SURPRISED,SATISFIED,response_keyboard,,370.6850000016857,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,BORED,AFRAID,response_keyboard,,1639.90000000922,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,HAPPY,ASTONISHED,response_keyboard_single,,244.4099999847822,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SAD,SLEEPY,response_keyboard,,813.174999988405,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SATISFIED,TIRED,response_keyboard,,212.61000001686625,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SAD,CALM,response_keyboard,,738.5450000001583,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ALARMED,STRESSED,response_keyboard_single,,811.0299999825656,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,FRUSTRATED,AFRAID,response_keyboard,,333.7849999952596,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SAD,STRESSED,response_keyboard,,1313.560000009602,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SAD,SATISFIED,response_keyboard,,220.90999997453764,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,HAPPY,EXCITED,response_keyboard_single,,444.5100000011735,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,TIRED,ALARMED,response_keyboard,,319.9200000090059,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,BORED,SERENE,response_keyboard,,987.6399999775458,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,EXCITED,DEPRESSED,response_keyboard,,380.0350000092294,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,HAPPY,FRUSTRATED,response_keyboard,,1906.9649999728424,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,AFRAID,ALARMED,response_keyboard_single,,772.4149999849033,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,EXCITED,response_keyboard,,98.96500001195818,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ASTONISHED,SAD,response_keyboard,,252.80499999644235,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,ASTONISHED,SERENE,response_keyboard_single,,595.0100000191014,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ASTONISHED,ANGRY,response_keyboard,,326.26500001060776,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SATISFIED,ASTONISHED,response_keyboard_single,,969.5399999909567,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard_single,,994.2549999977928,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
5.0,1.0,ALARMED,ANGRY,response_keyboard,,234.8200000124052,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,TIRED,AFRAID,response_keyboard_single,,343.5499999905005,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,CALM,DEPRESSED,response_keyboard,,336.7749999742955,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,SURPRISED,response_keyboard,,737.4049999925774,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ASTONISHED,FRUSTRATED,response_keyboard,,607.7249999798369,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,,284.9449999921489,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SURPRISED,CALM,response_keyboard,,319.21499999589287,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,EXCITED,BORED,response_keyboard,,284.7749999782536,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,SLEEPY,DISGUSTED,response_keyboard_single,,1826.95000001695,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
7.0,1.0,FRUSTRATED,BORED,response_keyboard_single,,961.715000012191,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,SLEEPY,FRUSTRATED,response_keyboard,,811.9949999963865,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
6.0,1.0,TIRED,SAD,response_keyboard,,513.4700000053272,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,ALARMED,CALM,response_keyboard,,260.74500000686385,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,SLEEPY,AFRAID,response_keyboard,,701.6650000005029,2_2_ Emotion Testing Phase_ITALIAN,3351561.0
1.0,1.0,DISGUSTED,SATISFIED,response_keyboard,,9857.85000002943,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,SATISFIED,ASTONISHED,response_keyboard,,17046.7700001318,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SATISFIED,AFRAID,response_keyboard,,1332.9950000625104,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SATISFIED,DEPRESSED,response_keyboard,,1639.1549999825656,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SLEEPY,DISGUSTED,response_keyboard,,6421.354999998584,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,DEPRESSED,ANGRY,response_keyboard,,38251.6549997963,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,EXCITED,ALARMED,response_keyboard,,2053.3450001385063,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ANGRY,SLEEPY,response_keyboard,,3269.279999891296,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
5.0,1.0,AFRAID,ALARMED,response_keyboard,,6820.639999816194,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,BORED,SATISFIED,response_keyboard,,1741.7999999597669,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,HAPPY,ASTONISHED,response_keyboard,,6358.729999978095,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,FRUSTRATED,SURPRISED,response_keyboard,,4201.604999834672,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,HAPPY,STRESSED,response_keyboard,,352.90500009432435,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ANGRY,SERENE,response_keyboard,,296.25999997369945,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
5.0,1.0,EXCITED,SATISFIED,response_keyboard,,1511.085000121966,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,HAPPY,BORED,response_keyboard,,3395.035000052303,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,EXCITED,DEPRESSED,response_keyboard,,316.0950001329184,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,FRUSTRATED,DISGUSTED,response_keyboard,,3586.0399999655783,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,DEPRESSED,FRUSTRATED,response_keyboard,,920.5149998888372,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,ALARMED,FRUSTRATED,response_keyboard,,2146.684999810532,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,ALARMED,ANGRY,response_keyboard,,4326.205000048503,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ALARMED,SLEEPY,response_keyboard,,1348.350000102073,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,AFRAID,STRESSED,response_keyboard,,1976.5850000549108,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,ALARMED,DEPRESSED,response_keyboard,,3651.480000000447,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,BORED,SERENE,response_keyboard,,396.71500003896654,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SURPRISED,AFRAID,response_keyboard,,1021.8750000931324,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,SLEEPY,STRESSED,response_keyboard,,5204.864999977872,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
7.0,1.0,HAPPY,EXCITED,response_keyboard_single,,1790.515000000596,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SURPRISED,SATISFIED,response_keyboard,,4393.0099999997765,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SAD,ALARMED,response_keyboard,,2619.799999985844,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,ALARMED,DISGUSTED,response_keyboard,,2841.204999946058,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,SAD,SLEEPY,response_keyboard,,2935.8700001612306,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,CALM,BORED,response_keyboard,,4980.134999845177,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,FRUSTRATED,response_keyboard,,4718.85500010103,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,STRESSED,SATISFIED,response_keyboard,,336.684999987483,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ANGRY,SATISFIED,response_keyboard,,309.9700000602752,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SERENE,AFRAID,response_keyboard,,1578.5099999047816,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,TIRED,EXCITED,response_keyboard,,467.8800001274794,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SERENE,SURPRISED,response_keyboard,,3419.5950001012534,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,DISGUSTED,DEPRESSED,response_keyboard,,2994.8899999726564,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,SAD,CALM,response_keyboard,,2854.14499999024,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,FRUSTRATED,ANGRY,response_keyboard,,542.4949999433011,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SERENE,DEPRESSED,response_keyboard,,384.0000000782311,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SLEEPY,DEPRESSED,response_keyboard,,2491.9399998616427,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,AFRAID,DEPRESSED,response_keyboard,,4117.06000007689,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,FRUSTRATED,BORED,response_keyboard,,1785.715000005439,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,DISGUSTED,TIRED,response_keyboard,,3648.180000018328,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,HAPPY,FRUSTRATED,response_keyboard,,347.88499982096255,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,SERENE,SATISFIED,response_keyboard,,5247.190000023693,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,BORED,response_keyboard,,2854.585000080988,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,STRESSED,SERENE,response_keyboard,,215.8949999138713,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,SLEEPY,BORED,response_keyboard,,5519.439999945462,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,BORED,STRESSED,response_keyboard,,2354.744999902323,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SERENE,TIRED,response_keyboard,,462.9249998833984,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,SAD,response_keyboard,,4530.670000007376,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,AFRAID,DISGUSTED,response_keyboard,,4034.23500014469,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,SLEEPY,response_keyboard,,1454.494999954477,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,DISGUSTED,response_keyboard,,4687.999999849126,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,AFRAID,EXCITED,response_keyboard,,472.0050001051277,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,STRESSED,CALM,response_keyboard,,442.7799999248237,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,EXCITED,FRUSTRATED,response_keyboard,,3352.970000123605,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,TIRED,SURPRISED,response_keyboard,,3826.855000108481,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,TIRED,ASTONISHED,response_keyboard,,5383.485000114888,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ASTONISHED,ANGRY,response_keyboard,,3089.339999947697,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ALARMED,SERENE,response_keyboard,,341.990000102669,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,BORED,SURPRISED,response_keyboard,,3319.2999998573214,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
6.0,1.0,FRUSTRATED,STRESSED,response_keyboard,,4957.415000069886,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,ANGRY,DISGUSTED,response_keyboard,,1824.325000168756,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,BORED,ANGRY,response_keyboard,,860.4850000701845,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,BORED,DEPRESSED,response_keyboard,,370.7400001585484,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,SERENE,SLEEPY,response_keyboard,,2153.20000005886,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SURPRISED,EXCITED,response_keyboard,,1944.6700001135468,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
6.0,1.0,STRESSED,TIRED,response_keyboard,,1134.6299999859184,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,EXCITED,ASTONISHED,response_keyboard,,1972.5200000684708,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,HAPPY,AFRAID,response_keyboard,,796.4149999897927,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,CALM,HAPPY,response_keyboard,,8890.17999987118,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
6.0,1.0,TIRED,FRUSTRATED,response_keyboard,,1282.6000000350175,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,AFRAID,ASTONISHED,response_keyboard,,3005.389999831096,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,CALM,ANGRY,response_keyboard,,1729.8649998847395,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,CALM,DEPRESSED,response_keyboard,,5199.615000048652,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,ASTONISHED,SERENE,response_keyboard,,4693.359999917448,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,AFRAID,SAD,response_keyboard,,1515.7149999868125,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,ALARMED,SATISFIED,response_keyboard,,377.4349999148399,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
4.0,1.0,DISGUSTED,BORED,response_keyboard,,3945.1849998440593,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
3.0,1.0,SLEEPY,AFRAID,response_keyboard,,1742.5949999596924,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,STRESSED,response_keyboard,,5339.649999979883,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
2.0,1.0,ASTONISHED,ALARMED,response_keyboard,,2708.159999921918,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SLEEPY,SATISFIED,response_keyboard,,1577.989999903366,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,DISGUSTED,HAPPY,response_keyboard,,2434.554999927059,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
7.0,1.0,FRUSTRATED,AFRAID,response_keyboard_single,,3515.154999913648,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
1.0,1.0,SLEEPY,HAPPY,response_keyboard,,1241.7649999260902,2_2_ Emotion Testing Phase_ITALIAN,3279794.0
